x,y,cluster,sentence,song-title,song-artist,cosine_simiarity_score,confidence_level
-0.031977422343143276,-0.024419815187647808,day-never-feel,and you could tell i was nervous so you held my hand,Littlest Things,Lily Allen,-0.8852241118569673,0.9935535949834275
-0.019895143949920247,-0.019423911905227905,day-never-feel,when i was feeling down you made that face you do,Littlest Things,Lily Allen,-0.8224739069609923,0.9909512410664223
-0.027810468808179514,-0.02345739389710861,day-never-feel,theres no one in the world who could replace you,Littlest Things,Lily Allen,-0.8616275819427097,0.9946585176862314
-0.05216271472533736,-0.041299946428885216,day-never-feel,prechorus,Littlest Things,Lily Allen,-0.8769454945183144,0.9870873904001988
-0.0500157327131995,-0.03827148262786448,surely-change-life,dreams dreams,Littlest Things,Lily Allen,-0.34642094028108533,0.9855382567862032
-0.04162753758329288,-0.02920846502162719,eye-prechorus-lost,of when we had just started things,Littlest Things,Lily Allen,0.9833265855309887,0.9956854137512506
-0.0500157327131995,-0.03827148262786448,surely-change-life,dreams of me and you,Littlest Things,Lily Allen,-0.34642094028108533,0.9855382567862032
-0.034217852907051295,-0.024475751884319708,day-never-feel,and it seems it seems,Littlest Things,Lily Allen,-0.8993345515996038,0.9954084483436836
-0.029325984455158553,-0.02368770873159556,day-never-feel,that i cant shake those memories,Littlest Things,Lily Allen,-0.8722182144448754,0.9945255857619927
-0.04013135163957771,-0.032759050050244716,day-never-feel,i wonder if you feel the same way too,Littlest Things,Lily Allen,-0.8696841145075462,0.9942521114292187
-0.04094753425370682,-0.031018468070450052,eye-prechorus-lost,the littlest things that take me there,Littlest Things,Lily Allen,0.9893009644576789,0.9952221584820918
-0.03999369819190473,-0.04513278395374252,love-full-want,i know it sounds lame but its so true,Littlest Things,Lily Allen,-0.766338807922844,0.9921417411096539
-0.05237132300654255,-0.060029370918189086,help-late-breathe,i know its not right but it seems unfair,Littlest Things,Lily Allen,0.9999667991234876,0.9885138004794847
-0.03987004585321826,-0.02780818129475056,eye-prechorus-lost,that the things are reminding me of you,Littlest Things,Lily Allen,0.9828109186682797,0.9977469207850513
-0.036682563803685606,-0.025565276377438047,day-never-feel,sometimes i wish we could just pretend,Littlest Things,Lily Allen,-0.9046238304574006,0.9977891121391931
-0.027716893873940992,-0.02159374877361245,day-never-feel,even if only for one weekend,Littlest Things,Lily Allen,-0.8806843931590858,0.9964245993517916
-0.03663010985214271,-0.03290818920454806,day-never-feel,so come on tell me,Littlest Things,Lily Allen,-0.8453579124469487,0.9945810685335021
-0.027815013008269412,-0.017374498239663406,day-never-feel,is this the endd,Littlest Things,Lily Allen,-0.9249169019352673,0.9986254263273111
-0.0265770790088164,-0.016469491615268367,day-never-feel,,Littlest Things,Lily Allen,-0.926269542875625,0.9970954792798361
-0.03859837255180001,-0.03310739075120765,eye-prechorus-lost,i i cant take things slowly,You Know What I Mean,Cults,0.9963269479399206,0.9943907809100339
-0.04266681548955174,-0.03167058725501275,life-unfair-oooh,come then go away thats what they all do,You Know What I Mean,Cults,0.9970955449920508,0.9935220844912563
-0.034188254995380765,-0.03770512301133275,day-never-feel,help me cause im feeling shaky,You Know What I Mean,Cults,-0.7863532789218487,0.9893513708327114
-0.04387844644310507,-0.003049262193371947,day-never-feel,tell me whats wrong with my brain cause i seem to have lost it,You Know What I Mean,Cults,-0.9951052307760944,0.9789133062124445
-0.039043676714531995,-0.025563993755107258,day-never-feel,cause i am afraid of the light,You Know What I Mean,Cults,-0.9165836859767108,0.9975500013161258
-0.049488313308045165,-0.08533758627143057,love-full-want,yeah you know what i mean,You Know What I Mean,Cults,-0.6237564298087878,0.9753995935042039
-0.03823410768145795,-0.03237641239212049,day-never-feel,and i cant sleep alone at night,You Know What I Mean,Cults,-0.8606428692934327,0.9951640222406963
-0.049488313308045165,-0.08533758627143057,love-full-want,yeah you know what i mean,You Know What I Mean,Cults,-0.6237564298087878,0.9753995935042039
-0.030597231351834644,-0.019602522832187268,day-never-feel,lonely thats not quite my problem,You Know What I Mean,Cults,-0.9205073838849915,0.9978131535221508
-0.04279062705986688,0.0077449760757921,day-never-feel,i have all that i need havent quite lost it,You Know What I Mean,Cults,-0.9402532912737154,0.9709889631789805
-0.023598013908390836,-0.019182583550156198,day-never-feel,i tried so hard to be happy,You Know What I Mean,Cults,-0.8706929012359075,0.9946206704214571
-0.033703286066491076,-0.02589788888430913,life-unfair-oooh,cause something goes wrong once again,You Know What I Mean,Cults,0.9956903523172749,0.9957448308831224
-0.03668976520531126,-0.025449641072291532,day-never-feel,please please come and save me,You Know What I Mean,Cults,-0.905566442485893,0.9976871726923828
-0.030562373402062384,-0.022765845774286825,day-never-feel,tell me whats wrong with my brain,You Know What I Mean,Cults,-0.8907228460708461,0.9951677220468712
-0.04940803467405975,0.013089335041530136,day-never-feel,cause i seem to have lost it,You Know What I Mean,Cults,-0.9100721036577325,0.9632704918861894
-0.039043676714531995,-0.025563993755107258,day-never-feel,cause i am afraid of the light,You Know What I Mean,Cults,-0.9165836859767108,0.9975500013161258
-0.049488313308045165,-0.08533758627143057,love-full-want,yeah you know what i mean,You Know What I Mean,Cults,-0.6237564298087878,0.9753995935042039
-0.03823410768145795,-0.03237641239212049,day-never-feel,and i cant sleep alone at night,You Know What I Mean,Cults,-0.8606428692934327,0.9951640222406963
-0.049488313308045165,-0.08533758627143057,love-full-want,yeah you know what i mean,You Know What I Mean,Cults,-0.6237564298087878,0.9753995935042039
-0.039043676714531995,-0.025563993755107258,day-never-feel,cause i am afraid of the light,You Know What I Mean,Cults,-0.9165836859767108,0.9975500013161258
-0.049488313308045165,-0.08533758627143057,love-full-want,yeah you know what i mean,You Know What I Mean,Cults,-0.6237564298087878,0.9753995935042039
-0.04122366553703399,-0.03362066961821862,day-never-feel,cause i cant sleep alone at night,You Know What I Mean,Cults,-0.8698999081641523,0.992983257824396
-0.03863213645813925,-0.04686616412992193,love-full-want,yeah you know what i meansee cults liveget tickets as low as ed,You Know What I Mean,Cults,-0.7429114191733809,0.9925283932088976
-0.0265770790088164,-0.016469491615268367,day-never-feel,,You Know What I Mean,Cults,-0.926269542875625,0.9970954792798361
-0.0293719275938276,-0.018493609187083992,day-never-feel,here we are in this big old empty room,Do Me Baby,Meli'sa Morgan,-0.9235491790326567,0.9994555245978372
-0.029174101481509954,-0.01838273967780276,day-never-feel,staring each other down,Do Me Baby,Meli'sa Morgan,-0.9234203027311121,0.9996820578436342
-0.023126615813543087,-0.019211305837812158,day-never-feel,you want me just as much as i want you,Do Me Baby,Meli'sa Morgan,-0.865414905968477,0.9941541346274777
-0.03216625557387057,-0.024602620197759707,day-never-feel,lets stop fooling around,Do Me Baby,Meli'sa Morgan,-0.8848714667902219,0.9938055450607994
-0.05176128911250453,-0.04254336530431639,eye-prechorus-lost,take me baby kiss me all over,Do Me Baby,Meli'sa Morgan,0.9943081655222252,0.9883002983184438
0.25125906948198123,0.031531879464230285,pig-im-something,play with my love,Do Me Baby,Meli'sa Morgan,-0.77337708237698,0.9808248894036243
-0.03698670471982705,-0.026135177144472298,day-never-feel,bring out whats been in me for far too long,Do Me Baby,Meli'sa Morgan,-0.9018412378208213,0.998432769625389
-0.054761175928644504,-0.05774099328878349,love-full-want,baby you know thats all ive been dreaming of,Do Me Baby,Meli'sa Morgan,-0.7876213423669591,0.9886804832247724
-0.06487558377046636,-0.05282508873724772,day-never-feel,do me baby,Do Me Baby,Meli'sa Morgan,-0.8702893913103459,0.9879864925098251
-0.04174034424355706,-0.05055084916512976,look-yeah-mean,like you never done before,Do Me Baby,Meli'sa Morgan,0.9693353618405682,0.9971374877648489
0.23703838678290687,0.025189696886099313,eye-prechorus-lost,oh give it to me tii just cant take no more,Do Me Baby,Meli'sa Morgan,-0.7719868481360004,0.9923619068768044
-0.06187559118008305,-0.05077051033323786,day-never-feel,come on and do me baby,Do Me Baby,Meli'sa Morgan,-0.868430907314867,0.9859095778506426
-0.04174034424355706,-0.05055084916512976,look-yeah-mean,like you never done before,Do Me Baby,Meli'sa Morgan,0.9693353618405682,0.9971374877648489
0.15514849300403272,0.010676358709550533,day-never-feel,i want you now i just cant wait no more cant wait oh,Do Me Baby,Meli'sa Morgan,0.995038165481842,0.9203620821588018
-0.03096839539019945,-0.01993726298407343,day-never-feel,here we are looking for a reason,Do Me Baby,Meli'sa Morgan,-0.9196391182993298,0.9973150073913598
-0.028617069550352578,-0.018049200423575818,day-never-feel,for you to lay me down,Do Me Baby,Meli'sa Morgan,-0.9232527519123017,0.9996686902041977
0.16726070087564923,-8.577002677429302e-05,look-yeah-mean,for a love like ours is never out of season,Do Me Baby,Meli'sa Morgan,-0.8063735525525368,0.9298212758334001
-0.04702029520822112,-0.035236020281646664,day-never-feel,so baby please stop teasing me,Do Me Baby,Meli'sa Morgan,-0.8894119736292213,0.9879470740110617
0.21378847282861932,0.008166587050918158,pig-im-something,ooh what you do i can never love no other,Do Me Baby,Meli'sa Morgan,-0.7156044317602819,0.9744985860601842
-0.027537740857389532,-0.022975194367100278,day-never-feel,youre the best i ever had,Do Me Baby,Meli'sa Morgan,-0.8643429516778728,0.9950592830844923
-0.027277266586477486,-0.015036173981590083,day-never-feel,whenever were not close to one another,Do Me Baby,Meli'sa Morgan,-0.9442700820080594,0.9964358257434709
-0.02663309575478918,-0.01599344482514871,day-never-feel,i just want you so bad,Do Me Baby,Meli'sa Morgan,-0.9314457984707667,0.9968283700697661
-0.0265770790088164,-0.016469491615268367,day-never-feel,so,Do Me Baby,Meli'sa Morgan,-0.926269542875625,0.9970954792798361
-0.03743357755245159,-0.027330876387503266,day-never-feel,see prince liveget tickets as low as e,Do Me Baby,Meli'sa Morgan,-0.8950337439721181,0.9996947142098388
-0.06487558377046636,-0.05282508873724772,day-never-feel,do me baby,Do Me Baby,Meli'sa Morgan,-0.8702893913103459,0.9879864925098251
-0.04174034424355706,-0.05055084916512976,look-yeah-mean,like you never done before,Do Me Baby,Meli'sa Morgan,0.9693353618405682,0.9971374877648489
-0.0265770790088164,-0.016469491615268367,day-never-feel,no no,Do Me Baby,Meli'sa Morgan,-0.926269542875625,0.9970954792798361
-0.02421054070385006,-0.0251588813349294,eye-prechorus-lost,ooh give it to me til i just cant take no more,Do Me Baby,Meli'sa Morgan,0.9999510107162612,0.991653152208883
-0.06187559118008305,-0.05077051033323786,day-never-feel,come on do me baby,Do Me Baby,Meli'sa Morgan,-0.868430907314867,0.9859095778506426
-0.04174034424355706,-0.05055084916512976,look-yeah-mean,like you never done before,Do Me Baby,Meli'sa Morgan,0.9693353618405682,0.9971374877648489
-0.02112037557651906,-0.022533133513771196,day-never-feel,oooh i want you now i just cant wait no more,Do Me Baby,Meli'sa Morgan,-0.7964555287764801,0.9911378253328315
-0.03395858947975247,-0.02576350986753876,day-never-feel,i said,Do Me Baby,Meli'sa Morgan,-0.8866875270635414,0.9959203227889629
-0.03530635968562516,-0.02757826087185247,day-never-feel,oooo ooo ahh oooo ah,Do Me Baby,Meli'sa Morgan,-0.8800857115254054,0.9976816481118814
-0.027815013002453797,-0.017374498307672112,day-never-feel,oooooo,Do Me Baby,Meli'sa Morgan,-0.9249169012309141,0.9986254263641854
-0.06487558377046636,-0.05282508873724772,day-never-feel,do me baby,Do Me Baby,Meli'sa Morgan,-0.8702893913103459,0.9879864925098251
-0.02957001471196987,-0.049247530467757504,ya-round-te,yeah,Do Me Baby,Meli'sa Morgan,0.06048389595321791,0.9851132570837959
-0.05685714744509999,-0.045267256952548095,day-never-feel,do me baby all night long,Do Me Baby,Meli'sa Morgan,-0.8756436715272502,0.9860493128825379
-0.017466437410176058,-0.01691636004872692,ya-round-te,oooh give it to me,Do Me Baby,Meli'sa Morgan,-0.19880084670830606,0.9885547369235462
0.7534701360152279,0.1280699147351826,baby-kill-bring,oh oh oh,Do Me Baby,Meli'sa Morgan,0.999628940498667,1.0
-0.06487558377046636,-0.05282508873724772,day-never-feel,do me baby,Do Me Baby,Meli'sa Morgan,-0.8702893913103459,0.9879864925098251
-0.02535387657747018,-0.014705179378118941,day-never-feel,i want you now,Do Me Baby,Meli'sa Morgan,-0.9368734346023518,0.995020396846284
-0.028245436602345145,-0.049195430988568885,ya-round-te,oooh yeah yeah yeah yeah yeah,Do Me Baby,Meli'sa Morgan,0.07998229277452791,0.9838175863777139
-0.06487558377046636,-0.05282508873724772,day-never-feel,do me baby,Do Me Baby,Meli'sa Morgan,-0.8702893913103459,0.9879864925098251
0.3419160380969965,0.04991723241125604,baby-kill-bring,oh give it to me oooh,Do Me Baby,Meli'sa Morgan,0.9999926008407055,0.9211459988877985
-0.06487558377046636,-0.05282508873724772,day-never-feel,do me baby,Do Me Baby,Meli'sa Morgan,-0.8702893913103459,0.9879864925098251
-0.05679736665027191,-0.047707767695927404,done-kershaw-may,do me baby dont want to do it all alone,Do Me Baby,Meli'sa Morgan,-0.41856159612657207,0.9870294058235515
0.2976003646180951,0.04129885617649114,pig-im-something,i want your love,Do Me Baby,Meli'sa Morgan,-0.781583598770203,0.9377318638018374
-0.02957001471196987,-0.049247530467757504,ya-round-te,yeah,Do Me Baby,Meli'sa Morgan,0.06048389595321791,0.9851132570837959
-0.06487558377046636,-0.05282508873724772,day-never-feel,do me baby,Do Me Baby,Meli'sa Morgan,-0.8702893913103459,0.9879864925098251
-0.017466437410176058,-0.01691636004872692,ya-round-te,oooh give it to me,Do Me Baby,Meli'sa Morgan,-0.19880084670830606,0.9885547369235462
-0.06487558377046636,-0.05282508873724772,day-never-feel,do me baby,Do Me Baby,Meli'sa Morgan,-0.8702893913103459,0.9879864925098251
-0.024989856949139896,-0.03910263590554144,ya-round-te,ooh yeah,Do Me Baby,Meli'sa Morgan,0.032592581420735435,0.9830346899661577
-0.02368565281797034,-0.02436049048020655,day-never-feel,this feeling is too strong make me wait too long,Do Me Baby,Meli'sa Morgan,-0.8073916414039024,0.9919696949272865
-0.02535387657747018,-0.014705179378118941,day-never-feel,i want you now,Do Me Baby,Meli'sa Morgan,-0.9368734346023518,0.995020396846284
0.7534701360152279,0.1280699147351826,baby-kill-bring,oh,Do Me Baby,Meli'sa Morgan,0.999628940498667,1.0
-0.03975582313836899,-0.03359317276159362,day-never-feel,baby youre leaving me no choice,Do Me Baby,Meli'sa Morgan,-0.8611786045013123,0.9936291993387883
-0.030802569875253726,-0.01996044016464059,day-never-feel,okay what are you going to do you just going to sit there and watch,Do Me Baby,Meli'sa Morgan,-0.9184659724658256,0.9974241923468651
-0.03187695617367303,-0.02229173870512262,day-never-feel,all right,Do Me Baby,Meli'sa Morgan,-0.9039426598176014,0.9949668292758339
-0.021077856425464725,-0.02000401720165621,ya-round-te,oooh,Do Me Baby,Meli'sa Morgan,-0.2087239492191728,0.9920037383812269
-0.1061822223890091,0.3349043919090632,done-kershaw-may,are you sure you dont want to close your eyes,Do Me Baby,Meli'sa Morgan,0.9991901279014929,0.9756926265818813
-0.030673390390659704,-0.0195110711372568,day-never-feel,moans,Do Me Baby,Meli'sa Morgan,-0.9217717474211834,0.9978090204452612
-0.039938609015045874,-0.02953507987533144,life-unfair-oooh,well isnt it supposed to take a long time,Do Me Baby,Meli'sa Morgan,0.9972299030055709,0.9969688428825589
-0.03796076990534753,-0.035288794253523686,day-never-feel,im not going to stop until the war is over,Do Me Baby,Meli'sa Morgan,-0.8361488889628362,0.9923006274062824
-0.021077856425464725,-0.02000401720165621,ya-round-te,oooh,Do Me Baby,Meli'sa Morgan,-0.2087239492191728,0.9920037383812269
-0.03607169705701099,-0.02394824825633621,day-never-feel,help me,Do Me Baby,Meli'sa Morgan,-0.9140141474676641,0.9960689385566057
-0.030673390390659704,-0.0195110711372568,day-never-feel,moans,Do Me Baby,Meli'sa Morgan,-0.9217717474211834,0.9978090204452612
-0.02837355235338071,-0.017801388953228543,day-never-feel,there okay okay,Do Me Baby,Meli'sa Morgan,-0.9241642336007833,0.9993276884292311
-0.030673390390659704,-0.0195110711372568,day-never-feel,moans,Do Me Baby,Meli'sa Morgan,-0.9217717474211834,0.9978090204452612
-0.03691057374797054,-0.03854619302258486,day-never-feel,im so cold ooh just hold me,Do Me Baby,Meli'sa Morgan,-0.8028674604091234,0.9890575643093179
-0.023818305182532997,-0.019283705514039653,day-never-feel,oooh oohd,Do Me Baby,Meli'sa Morgan,-0.8716619421494936,0.994816336149945
-0.0265770790088164,-0.016469491615268367,day-never-feel,,Do Me Baby,Meli'sa Morgan,-0.926269542875625,0.9970954792798361
-0.036282680766823686,-0.025982127656067115,done-kershaw-may,and you dont seem to understand,Duvet - Acoustic,bôa,-0.3472842827668238,0.9979238273290005
-0.02811649235997969,-0.01765039594565134,day-never-feel,a shame you seemed an honest man,Duvet - Acoustic,bôa,-0.9240639534971707,0.9990315590773658
-0.021999789535346193,-0.020650935005909515,day-never-feel,and all the fears you hold so dear,Duvet - Acoustic,bôa,-0.8334807748019438,0.9927049750094148
-0.03186033017753247,-0.016065421962609974,day-never-feel,will turn to whisper in your ear,Duvet - Acoustic,bôa,-0.9557275866185225,0.9963519869580819
-0.035443087790332777,-0.06262903369516697,love-full-want,and you know what they say might hurt you,Duvet - Acoustic,bôa,-0.6154886297393958,0.98598876884854
-0.04378648148494522,-0.07017137655733516,love-full-want,and you know that it means so much,Duvet - Acoustic,bôa,-0.6487163969160307,0.9816882597885644
-0.05190470991575854,-0.041469024873594926,eye-prechorus-lost,and you dont even feel a thing,Duvet - Acoustic,bôa,0.9927355583203312,0.9873733007972887
-0.02781501331583425,-0.01737449886046124,day-never-feel,minichorus,Duvet - Acoustic,bôa,-0.9249168977206436,0.9986254269491113
-0.03233595028705312,-0.020771164752333256,day-never-feel,i am falling,Duvet - Acoustic,bôa,-0.9200383954927238,0.9957297677940805
-0.030148229116797952,-0.01917142164869452,day-never-feel,i am fading,Duvet - Acoustic,bôa,-0.9218230097733242,0.9984317826127098
-0.05457260278985517,0.04631371650373102,day-never-feel,i have lost it all,Duvet - Acoustic,bôa,-0.6432343091826743,0.9329104822851711
-0.0358794834201656,-0.02534731004195743,done-kershaw-may,and you dont seem the lying kind,Duvet - Acoustic,bôa,-0.34127058517204584,0.9971788569842822
-0.022834196887791612,-0.01782424529763662,day-never-feel,a shame that i can read your mind,Duvet - Acoustic,bôa,-0.8802386828493781,0.9939358543311415
-0.039182897792726344,-0.027308013479564866,eye-prechorus-lost,and all the things that i read there,Duvet - Acoustic,bôa,0.9827445850998998,0.9984243363977553
-0.02727832424596677,-0.02025014230905218,day-never-feel,candlelit smile that we both shared,Duvet - Acoustic,bôa,-0.8914665443930554,0.9973980803192243
-0.05154373145812202,-0.07206444607736365,love-full-want,and you know i dont mean to hurt you,Duvet - Acoustic,bôa,-0.6953492328653103,0.9860029067227865
-0.04378648148494522,-0.07017137655733516,love-full-want,but you know that it means so much,Duvet - Acoustic,bôa,-0.6487163969160307,0.9816882597885644
-0.05190470991575854,-0.041469024873594926,eye-prechorus-lost,and you dont even feel a thing,Duvet - Acoustic,bôa,0.9927355583203312,0.9873733007972887
-0.03233595028705312,-0.020771164752333256,day-never-feel,i am falling,Duvet - Acoustic,bôa,-0.9200383954927238,0.9957297677940805
-0.030148229116797952,-0.01917142164869452,day-never-feel,i am fading,Duvet - Acoustic,bôa,-0.9218230097733242,0.9984317826127098
-0.03233521846434825,-0.020776026499449422,day-never-feel,i am drowning,Duvet - Acoustic,bôa,-0.9199926552640705,0.9957274577427195
-0.03857772696602964,-0.025692773340936968,day-never-feel,help me to breathe,Duvet - Acoustic,bôa,-0.9134243383352397,0.9979009615970512
-0.030673633641888222,-0.01950970367011665,day-never-feel,i am hurting,Duvet - Acoustic,bôa,-0.9217854459381241,0.9978096309142578
-0.05457260278985517,0.04631371650373102,day-never-feel,i have lost it all,Duvet - Acoustic,bôa,-0.6432343091826743,0.9329104822851711
-0.030673492719486717,-0.01951290831258297,day-never-feel,i am losing,Duvet - Acoustic,bôa,-0.9217557993734683,0.9978078539860963
-0.03857772696602964,-0.025692773340936968,day-never-feel,help me to breathe,Duvet - Acoustic,bôa,-0.9134243383352397,0.9979009615970512
-0.02781501286597139,-0.017374497762322003,day-never-feel,einstrumental,Duvet - Acoustic,bôa,-0.9249169057544286,0.9986254259236873
-0.03153972683096421,-0.020327845353798165,day-never-feel,chorus,Duvet - Acoustic,bôa,-0.9194386616278273,0.996627543429896
-0.03233595028705312,-0.020771164752333256,day-never-feel,i am falling,Duvet - Acoustic,bôa,-0.9200383954927238,0.9957297677940805
-0.029174057199436314,-0.01838280946359217,day-never-feel,i am failing,Duvet - Acoustic,bôa,-0.9234193828469298,0.9996820584811911
-0.03233521846434825,-0.020776026499449422,day-never-feel,i am drowning,Duvet - Acoustic,bôa,-0.9199926552640705,0.9957274577427195
-0.03857772696602964,-0.025692773340936968,day-never-feel,help me to breathe,Duvet - Acoustic,bôa,-0.9134243383352397,0.9979009615970512
-0.030673633641888222,-0.01950970367011665,day-never-feel,i am hurting,Duvet - Acoustic,bôa,-0.9217854459381241,0.9978096309142578
-0.05457260278985517,0.04631371650373102,day-never-feel,i have lost it all,Duvet - Acoustic,bôa,-0.6432343091826743,0.9329104822851711
-0.030673492719486717,-0.01951290831258297,day-never-feel,i am losing,Duvet - Acoustic,bôa,-0.9217557993734683,0.9978078539860963
-0.03857772696602964,-0.025692773340936968,day-never-feel,help me to breathe,Duvet - Acoustic,bôa,-0.9134243383352397,0.9979009615970512
-0.02781501293397896,-0.01737449877065805,day-never-feel,bridge vocalizations,Duvet - Acoustic,bôa,-0.9249168962584736,0.9986254265923752
-0.03153972683096421,-0.020327845353798165,day-never-feel,chorus,Duvet - Acoustic,bôa,-0.9194386616278273,0.996627543429896
-0.03233595028705312,-0.020771164752333256,day-never-feel,i am falling,Duvet - Acoustic,bôa,-0.9200383954927238,0.9957297677940805
-0.029174057199436314,-0.01838280946359217,day-never-feel,i am failing,Duvet - Acoustic,bôa,-0.9234193828469298,0.9996820584811911
-0.03233521846434825,-0.020776026499449422,day-never-feel,i am drowning,Duvet - Acoustic,bôa,-0.9199926552640705,0.9957274577427195
-0.03857772696602964,-0.025692773340936968,day-never-feel,help me to breathe,Duvet - Acoustic,bôa,-0.9134243383352397,0.9979009615970512
-0.030673633641888222,-0.01950970367011665,day-never-feel,i am hurting,Duvet - Acoustic,bôa,-0.9217854459381241,0.9978096309142578
-0.05457260278985517,0.04631371650373102,day-never-feel,i have lost it all,Duvet - Acoustic,bôa,-0.6432343091826743,0.9329104822851711
-0.030673492719486717,-0.01951290831258297,day-never-feel,i am losing,Duvet - Acoustic,bôa,-0.9217557993734683,0.9978078539860963
-0.03857772696602964,-0.025692773340936968,day-never-feel,help me to breathe,Duvet - Acoustic,bôa,-0.9134243383352397,0.9979009615970512
-0.03144234358037534,-0.020689645745157574,day-never-feel,can you hear me,Duvet - Acoustic,bôa,-0.9156689626316643,0.9964611027288917
-0.03233521846434825,-0.020776026499449422,day-never-feel,are you drowning,Duvet - Acoustic,bôa,-0.9199926552640705,0.9957274577427195
-0.027815013215632286,-0.017374498321503434,day-never-feel,are you hearing med,Duvet - Acoustic,bôa,-0.92491690240412,0.998625426541202
-0.0265770790088164,-0.016469491615268367,day-never-feel,,Duvet - Acoustic,bôa,-0.926269542875625,0.9970954792798361
-0.044582457956346896,-0.03462699994859884,surely-change-life,in my darkest dreams i see,Ecstasy (Apple of My Eye),Strawberry Switchblade,-0.3531821774792172,0.990138383294565
-0.022597090887803338,-0.027056040893511143,day-never-feel,youre much closer now to me,Ecstasy (Apple of My Eye),Strawberry Switchblade,-0.7605766017163806,0.9891981102289785
