x,y,cluster,sentence,song-title,song-artist,cosine_simiarity_score,confidence_level
-0.024763353962443068,-0.011681133160560948,standing-side-need,when youre alone,"Quiet, The Winter Harbor",Mazzy Star,-0.3597909902825457,0.9957065995693279
-0.0155039516402932,-0.004229931461381461,standing-side-need,youve got the same smile,"Quiet, The Winter Harbor",Mazzy Star,-0.19242220512774666,0.998292126199533
-0.011621033057203039,-0.0025110950055451534,standing-side-need,you had before,"Quiet, The Winter Harbor",Mazzy Star,-0.13963516446695268,0.9974654162153713
-0.01219454113937222,-0.002667733955336919,standing-side-need,its just lighter,"Quiet, The Winter Harbor",Mazzy Star,-0.14217120674147676,0.9980479853404995
-0.012194541036866857,-0.0026677339416665505,standing-side-need,and what i adore,"Quiet, The Winter Harbor",Mazzy Star,-0.14217120741960734,0.998047985243555
-0.011621033057203039,-0.0025110950055451534,standing-side-need,e,"Quiet, The Winter Harbor",Mazzy Star,-0.13963516446695268,0.9974654162153713
-0.012827268596974417,-0.002842910815473356,standing-side-need,save me,"Quiet, The Winter Harbor",Mazzy Star,-0.14487603900757698,0.9986813746578034
-0.037702346401065304,0.08452574337761644,prechorus-know-oh,cause im still sinking,"Quiet, The Winter Harbor",Mazzy Star,-0.5875625060376244,0.9650815072973865
-0.015372969971386218,-0.004176418355000437,standing-side-need,and youve got a harbor,"Quiet, The Winter Harbor",Mazzy Star,-0.19136560124087026,0.9984333838242649
-0.013090804361757266,-0.0030336740484699564,standing-side-need,close to the shored,"Quiet, The Winter Harbor",Mazzy Star,-0.15438411150278694,0.9990060125630592
-0.011621033057203039,-0.0025110950055451534,standing-side-need,,"Quiet, The Winter Harbor",Mazzy Star,-0.13963516446695268,0.9974654162153713
-0.010962083903565985,-0.003699228761384043,standing-side-need,the rainbow river is a laughing stream,Rainbow River,Vashti Bunyan,-0.2500577638216721,0.9970387768994236
-0.013415455552233849,-0.003267228906828168,standing-side-need,down in a valley by a mountain that is pine tree tall,Rainbow River,Vashti Bunyan,-0.1654107032378843,0.9994048541656152
-0.010951542750155219,-0.002909909351651055,standing-side-need,the rainbow river has a small boy fishing,Rainbow River,Vashti Bunyan,-0.18590202465386838,0.9969576298111377
-0.012194541128933716,-0.0026677341118293363,standing-side-need,with a worm and a jam jar by the waterfall,Rainbow River,Vashti Bunyan,-0.14217121904084692,0.9980479854037889
-0.01629522956286325,-0.0464839816829353,day-back-live,dont make a sound dont disturb the ground,Rainbow River,Vashti Bunyan,-0.34461391201551844,0.9806410250835942
-0.008256741348456834,-0.00425091640816793,standing-side-need,the biggest fish you ever saw is around,Rainbow River,Vashti Bunyan,-0.39193454016368,0.9943077441962518
0.1856755959238302,0.0005703730525323759,standing-side-need,and the rainbow river gives a rainbow fish,Rainbow River,Vashti Bunyan,-0.06958891907673964,0.9952768300851034
-0.012671274871938908,-0.010452524146847993,rose-wish-well,as one small boy goes running proudly to his mothers call,Rainbow River,Vashti Bunyan,0.9904218098835621,0.9930334283273731
-0.009206700580158609,-0.002920564773608265,standing-side-need,the stonebuilt farmhouse is a rough stone cottage,Rainbow River,Vashti Bunyan,-0.23232126333904168,0.9952477758885505
-0.013256569136561624,-0.003182940207265134,standing-side-need,hiding close against the hillside up a winding track,Rainbow River,Vashti Bunyan,-0.16220532107104504,0.9992253297894187
-0.008552735892433407,-0.0027584870410499837,standing-side-need,the stonebuilt farmhouse has a fairhaired farmer,Rainbow River,Vashti Bunyan,-0.23699963291317544,0.9945806963389313
-0.01412157184639515,-0.004776181815214655,standing-side-need,wearing wooden shoes and building up a new haystack,Rainbow River,Vashti Bunyan,-0.2507200399859639,0.9987835238341531
-0.013629558561572748,-0.003400154828936677,standing-side-need,run in the door stand on the stone floor,Rainbow River,Vashti Bunyan,-0.17091861745959364,0.999656712879197
-0.010413563464823692,-0.004042435841503257,standing-side-need,the oven opens theres the biggest loaf you ever saw,Rainbow River,Vashti Bunyan,-0.2931945640995779,0.9964637525532148
0.19112552687325016,-0.0008444219917557899,standing-side-need,and the stonebuilt farmhouse gives a good warm welcome,Rainbow River,Vashti Bunyan,-0.07705873462058631,0.9944106221360836
-0.011719793446712095,-0.0035672391092030674,standing-side-need,as he sits down in his armchair with a windsor back,Rainbow River,Vashti Bunyan,-0.22091323123922652,0.9977971160159816
-0.013139811507503355,-0.00294315294120089,standing-side-need,the magpie meadow is a glowing evening,Rainbow River,Vashti Bunyan,-0.1470976923436799,0.9989926351654222
-0.013461522548443952,-0.0033035232615411547,standing-side-need,colour sun is setting quietly and the boy is tired,Rainbow River,Vashti Bunyan,-0.16714390665576373,0.9994629678468405
-0.01337317139448408,-0.003036006024340158,standing-side-need,the magpie meadow has a sparrow hawk,Rainbow River,Vashti Bunyan,-0.14995349352477563,0.9992288997308739
-0.012996368187194797,-0.002951413516346697,standing-side-need,who hovers hanging on the wind preying eagleeyed,Rainbow River,Vashti Bunyan,-0.15002223253316227,0.9988820098705985
-0.014706669981286814,-0.0038936815236826107,standing-side-need,sit by the lantern watch as the years turn,Rainbow River,Vashti Bunyan,-0.18502844113630854,0.9991562794348371
-0.011517288890901386,-0.005552093372863867,standing-side-need,slowly bringing truth for every child to learn,Rainbow River,Vashti Bunyan,-0.36764990369872486,0.9968892887190816
-0.014039979745755412,-0.003371347338247554,standing-side-need,and the magpie meadow darkens gently blue now,Rainbow River,Vashti Bunyan,-0.16222578790410205,0.9997662678917677
-0.013827950441502184,-0.003663495384454877,standing-side-need,as the family sit their faces lit by ember fireed,Rainbow River,Vashti Bunyan,-0.18519182639267207,0.9998685506619136
-0.011621033057203039,-0.0025110950055451534,standing-side-need,,Rainbow River,Vashti Bunyan,-0.13963516446695268,0.9974654162153713
-0.014082703420413244,-0.0033784295860300097,standing-side-need,and theres a sunset brimming over the sky,Swallow Song,Vashti Bunyan,-0.16201531715270964,0.9997481348737974
-0.013191514894149305,-0.0033517579369618205,standing-side-need,and theres a swallow teaching its young how to fly,Swallow Song,Vashti Bunyan,-0.17519320285917273,0.9992335196736436
-0.01726106852802532,-0.007541605596530912,say-cry-chorus,up on high see how fast the summer passes by,Swallow Song,Vashti Bunyan,-0.914617783279414,0.9948304301038087
-0.012987391693612045,-0.002858214174480308,standing-side-need,and theres an oak leaf turning green into brown,Swallow Song,Vashti Bunyan,-0.1434096148686864,0.9988204576932569
-0.013051176745286178,-0.002918769750660615,standing-side-need,and theres a pine so proud of her evergreen gown,Swallow Song,Vashti Bunyan,-0.1467707339353477,0.9989077685897362
-0.022257169642632746,-0.012616171756155556,say-cry-chorus,looking down see how fast the winter comes around,Swallow Song,Vashti Bunyan,-0.8678223974925876,0.9983143758573116
-0.014927149942265615,-0.003907932727693383,standing-side-need,and theres a rain cloud passing over our heads,Swallow Song,Vashti Bunyan,-0.18231123547468378,0.9989446174631781
-0.013162725718093286,-0.00312710332305895,standing-side-need,and theres a cat on the doorstep waiting to be fed,Swallow Song,Vashti Bunyan,-0.15984286703280648,0.9991162236594533
-0.023209873659224434,-0.0023644780357000203,rose-wish-well,milk and bread day is done and now its time for beded,Swallow Song,Vashti Bunyan,0.9005778971404436,0.9906803497680945
-0.011621033057203039,-0.0025110950055451534,standing-side-need,,Swallow Song,Vashti Bunyan,-0.13963516446695268,0.9974654162153713
-0.012498320823856861,-0.002755689144502608,standing-side-need,maurice snail and timothy grub,Timothy Grub,Vashti Bunyan,-0.1437953387135482,0.9983561072843911
-0.013399017412598252,-0.0032031036133963087,standing-side-need,swanney and blue and emily grub,Timothy Grub,Vashti Bunyan,-0.16122748731690698,0.999355995356676
-0.014530467809652628,-0.013585765148758084,rose-wish-well,decided one day to go into the wood,Timothy Grub,Vashti Bunyan,0.9799495632580979,0.9939061126681193
-0.01644727372807034,-0.008338767314619338,standing-side-need,and build them a house and live there if they could,Timothy Grub,Vashti Bunyan,-0.3862059159559486,0.9946241803569598
-0.01407686490709001,-0.003701005175036511,standing-side-need,and they stayed there a while in the trees and the rain,Timothy Grub,Vashti Bunyan,-0.1833356490665284,0.9998027123367584
-0.01600515025885049,-0.01009029350718909,standing-side-need,till one day two blue men said youre all insane,Timothy Grub,Vashti Bunyan,-0.4704360712624769,0.9947815137825107
-0.020331161732283543,-0.011418204702287924,standing-side-need,and to please not come here again,Timothy Grub,Vashti Bunyan,-0.4250316283273846,0.9987494558297413
-0.01408491808452264,-0.00038621474779590084,standing-side-need,they had a green car called happiness runs,Timothy Grub,Vashti Bunyan,0.04528800413082027,0.9968123761051513
-0.018416102518290983,-0.008819365300975554,standing-side-need,friday comes and happiness runs,Timothy Grub,Vashti Bunyan,-0.3652522920368161,0.9956178701210293
-0.014593063076572328,-0.004182256356586861,standing-side-need,out of petrol and everyone gets out to push,Timothy Grub,Vashti Bunyan,-0.204931716735383,0.9990976164041634
-0.016425271890087197,-0.00739918107341366,say-cry-chorus,and suddenly see through a gap in the bush,Timothy Grub,Vashti Bunyan,-0.9099779984027528,0.995441416869283
-0.002010989355658244,-0.013254713853811792,standing-side-need,a real caravan just like the one in their dreams,Timothy Grub,Vashti Bunyan,-0.9751747288027613,0.984766515992884
-0.019647528356645225,-0.02646217115860898,word-give-last,the gypsy doesnt want it for nowadays it seems,Timothy Grub,Vashti Bunyan,-0.6295844450020787,0.9929322254416573
-0.012762364266234597,0.0012385995461481852,standing-side-need,his home stays in one place and gleams,Timothy Grub,Vashti Bunyan,0.16865506781306908,0.9950602735722924
-0.014380072039657651,-0.003870464213657878,standing-side-need,he told them that he had a horse down the lane,Timothy Grub,Vashti Bunyan,-0.18906191117014057,0.9994576093665952
-0.01191797142165025,-0.003654901928084151,standing-side-need,saturday morning they went back again,Timothy Grub,Vashti Bunyan,-0.22295921125958995,0.997993300905012
-0.012194541072157419,-0.0026677340457938233,standing-side-need,he showed them a shed that was built out of tin,Timothy Grub,Vashti Bunyan,-0.14217121488764276,0.9980479853230013
-0.012530845092419479,-0.0027903533042031,standing-side-need,he opened the door and they all peered within,Timothy Grub,Vashti Bunyan,-0.1458646359842149,0.9984014397160244
-0.01590604112303915,-0.004365614626312342,breakdown-river-trying,and there lying in straw was a horse black as night,Timothy Grub,Vashti Bunyan,0.9998627520081165,0.9978693552256654
-0.015446113700365444,-0.004900754230156651,breakdown-river-trying,with a star on her forehead and eyes full of light,Timothy Grub,Vashti Bunyan,0.9984359992228251,0.9979842834047933
-0.011492959801234649,-0.02005219243653835,standing-side-need,and they all fell in love at first sight,Timothy Grub,Vashti Bunyan,-0.8291775173894529,0.9883532004068767
-0.011621033057203039,-0.0025110950055451534,standing-side-need,e,Timothy Grub,Vashti Bunyan,-0.13963516446695268,0.9974654162153713
-0.016165723624544392,-0.010144980363911694,standing-side-need,they thought and they thought about having black bess,Timothy Grub,Vashti Bunyan,-0.46861458721500215,0.9949473876691077
-0.012338287529843235,-0.002707476434635501,standing-side-need,timothy planted some mustard and cress,Timothy Grub,Vashti Bunyan,-0.14280622881708954,0.9981932025078905
-0.014547586822716226,-0.003963165521423097,standing-side-need,they lived in a cupboard and made it their home,Timothy Grub,Vashti Bunyan,-0.19205540353474482,0.9992666298699593
-0.01582939620494089,-0.004069742921355722,standing-side-need,and lay there and dreamed of the days when theyd roam,Timothy Grub,Vashti Bunyan,-0.17797971127155865,0.9980343953219463
-0.011585767019076307,-0.0031379740327735065,standing-side-need,up and down all the hills of the north countryside,Timothy Grub,Vashti Bunyan,-0.19061082593813602,0.9976230440604673
-0.012337147974990947,-0.003167440109654726,standing-side-need,with the dogs eating buttercups on the wayside,Timothy Grub,Vashti Bunyan,-0.177647138901389,0.9983619474334747
-0.012894336697354911,-0.0028703787007157925,standing-side-need,and theyd wave all the cities goodbyed,Timothy Grub,Vashti Bunyan,-0.14579764129253517,0.998752240365685
-0.011621033057203039,-0.0025110950055451534,standing-side-need,,Timothy Grub,Vashti Bunyan,-0.13963516446695268,0.9974654162153713
-0.014215722001370374,-0.003184575850739145,standing-side-need,in a lily pond i lay,Lily Pond,Vashti Bunyan,-0.14712634463397192,0.9995134575622185
-0.0184441702233707,-0.005471927991364884,standing-side-need,all upon a summers day,Lily Pond,Vashti Bunyan,-0.21401823141595278,0.9951109028218814
-0.012827252738452605,-0.002842362631842074,standing-side-need,then i chased a dragonfly,Lily Pond,Vashti Bunyan,-0.14483599175488848,0.9986810576904783
-0.013904591918846057,-0.0033614978618312055,standing-side-need,all across an ancient sky,Lily Pond,Vashti Bunyan,-0.16374548749729953,0.9997856112839969
-0.014667017586178046,-0.0033044583619520345,breakdown-river-trying,falling with a thousand stars,Lily Pond,Vashti Bunyan,0.9995589915057898,0.9992106256883416
-0.020371752478712542,-0.013599940482674636,cant-manner-speaking,down the milky way to mars,Lily Pond,Vashti Bunyan,0.9664914572271819,0.9990265114919782
-0.02380666503292962,0.006667222277626847,rose-wish-well,back again in time for day,Lily Pond,Vashti Bunyan,0.6790825209615378,0.9858688915140807
-0.014215722001370374,-0.003184575850739145,standing-side-need,in a lily pond i lay,Lily Pond,Vashti Bunyan,-0.14712634463397192,0.9995134575622185
-0.01637028238294851,-0.007349609067296368,standing-side-need,the only thing he said to me,Lily Pond,Vashti Bunyan,-0.34221386090311473,0.9955126357826547
-0.011943052077083547,-0.020701421250800066,standing-side-need,was young lady i love thee,Lily Pond,Vashti Bunyan,-0.8275916960642565,0.9882662649071335
-0.014215722001370374,-0.003184575850739145,standing-side-need,in a lily pond i lay,Lily Pond,Vashti Bunyan,-0.14712634463397192,0.9995134575622185
-0.0184441702233707,-0.005471927991364884,standing-side-need,all upon a summers day,Lily Pond,Vashti Bunyan,-0.21401823141595278,0.9951109028218814
-0.012827252738452605,-0.002842362631842074,standing-side-need,then i chased a dragonfly,Lily Pond,Vashti Bunyan,-0.14483599175488848,0.9986810576904783
-0.013904591918846057,-0.0033614978618312055,standing-side-need,all across an ancient sky,Lily Pond,Vashti Bunyan,-0.16374548749729953,0.9997856112839969
-0.014667017586178046,-0.0033044583619520345,breakdown-river-trying,falling with a thousand stars,Lily Pond,Vashti Bunyan,0.9995589915057898,0.9992106256883416
-0.020371752478712542,-0.013599940482674636,cant-manner-speaking,down the milky way to mars,Lily Pond,Vashti Bunyan,0.9664914572271819,0.9990265114919782
-0.02380666503292962,0.006667222277626847,rose-wish-well,back again in time for day,Lily Pond,Vashti Bunyan,0.6790825209615378,0.9858688915140807
-0.013531556126543963,-0.003004690419643758,standing-side-need,in a lily pond i layed,Lily Pond,Vashti Bunyan,-0.14527244736095343,0.9993073894040977
-0.011621033057203039,-0.0025110950055451534,standing-side-need,,Lily Pond,Vashti Bunyan,-0.13963516446695268,0.9974654162153713
-0.013154328867769427,-0.0032305249682118946,standing-side-need,honey is that you,Frozen Laughter,The Rising Storm,-0.1673127515089625,0.9991561455818976
-0.01253860869698178,-0.0027626395822378433,standing-side-need,orange,Frozen Laughter,The Rising Storm,-0.1436498868603563,0.9983943826775361
-0.01363677736581393,-0.003172413880992204,standing-side-need,shadows in the nighttime,Frozen Laughter,The Rising Storm,-0.15522382523715622,0.9995050030189463
-0.013815251658425762,-0.003026907807730245,standing-side-need,through my dimly lit mind,Frozen Laughter,The Rising Storm,-0.14248705878071283,0.9994412371338482
-0.011621033057203039,-0.0025110950055451534,standing-side-need,when,Frozen Laughter,The Rising Storm,-0.13963516446695268,0.9974654162153713
-0.014842256102499793,-0.003921557814833469,breakdown-river-trying,my heart begins to wander,Frozen Laughter,The Rising Storm,0.9999753998277031,0.9990200014140451
-0.001390437537602343,-0.015638710379985214,rose-wish-well,my thoughts go far beyond her,Frozen Laughter,The Rising Storm,0.5971148867431159,0.9827535424900309
-0.013529141013187692,-0.0030440339160734153,standing-side-need,ahhahhahhahhoh,Frozen Laughter,The Rising Storm,-0.14804951409216904,0.9993379305735823
-0.011621033057203039,-0.0025110950055451534,standing-side-need,i,Frozen Laughter,The Rising Storm,-0.13963516446695268,0.9974654162153713
-0.016027008308996775,-0.03465918166729721,standing-side-need,thought that i could love her,Frozen Laughter,The Rising Storm,-0.8747633145232326,0.9888163882290284
-0.012664807107538407,-0.0029331900137933497,standing-side-need,but then i couldnt,Frozen Laughter,The Rising Storm,-0.15425357489743863,0.9985867332134739
-0.013529141013187692,-0.0030440339160734153,standing-side-need,ahhahhahhahhoh,Frozen Laughter,The Rising Storm,-0.14804951409216904,0.9993379305735823
-0.012194541155253728,-0.0026677333622803045,standing-side-need,in the shade of laughter,Frozen Laughter,The Rising Storm,-0.14217116053200476,0.9980479850797231
-0.013844746782815037,-0.0032474222770290297,standing-side-need,my crumbling soul blows past her,Frozen Laughter,The Rising Storm,-0.1570252055230596,0.9996628401806977
-0.014023984732834232,-0.0041605807508287235,standing-side-need,a drunken filter hides her face,Frozen Laughter,The Rising Storm,-0.214019012340112,0.9994062322667358
-0.011621033057203039,-0.0025110950055451534,standing-side-need,in,Frozen Laughter,The Rising Storm,-0.13963516446695268,0.9974654162153713
-0.01407766518584589,-0.003604677006841706,standing-side-need,the room where men commandco,Frozen Laughter,The Rising Storm,-0.17701586586272003,0.9998445674318632
-0.01254908420873963,-0.002428864886177736,standing-side-need,talking of michelangelo,Frozen Laughter,The Rising Storm,-0.11819122484467652,0.99821083129247
-0.012194540944207459,-0.0026677311234788092,standing-side-need,eorange,Frozen Laughter,The Rising Storm,-0.1421709906826756,0.9980479838557352
-0.01363677736581393,-0.003172413880992204,standing-side-need,shadows in the nighttime,Frozen Laughter,The Rising Storm,-0.15522382523715622,0.9995050030189463
-0.013815251658425762,-0.003026907807730245,standing-side-need,through my dimly lit mind,Frozen Laughter,The Rising Storm,-0.14248705878071283,0.9994412371338482
-0.013529141013187692,-0.0030440339160734153,standing-side-need,ahhahhahhahhoh,Frozen Laughter,The Rising Storm,-0.14804951409216904,0.9993379305735823
-0.012194541204280566,-0.0026677346182717547,standing-side-need,ahhahhahhahhohd,Frozen Laughter,The Rising Storm,-0.1421712569948805,0.9980479857050708
-0.011621033057203039,-0.0025110950055451534,standing-side-need,,Frozen Laughter,The Rising Storm,-0.13963516446695268,0.9974654162153713
-0.015972468325298427,-0.004181847760422877,standing-side-need,ce soir je men vais,Ce soir je m'en vais,Jacqueline Taieb,-0.18232565740135318,0.9978668406443572
-0.012194541190631266,-0.0026677337564025797,standing-side-need,hlas il est fini,Ce soir je m'en vais,Jacqueline Taieb,-0.1421711904626423,0.9980479852936265
-0.01595773306788028,-0.004330553270029089,standing-side-need,le beau voyage londres,Ce soir je m'en vais,Jacqueline Taieb,-0.19109467830235988,0.9978338033831764
-0.014990705565031069,-0.0035950826645379467,standing-side-need,demain je serai paris,Ce soir je m'en vais,Jacqueline Taieb,-0.1619421204032736,0.9989347655490988
-0.015361674279557385,-0.003669471427826678,standing-side-need,je sens mon cur si lourd,Ce soir je m'en vais,Jacqueline Taieb,-0.16105638251376775,0.9985613478053322
-0.014367257243899487,-0.0033270541671817427,standing-side-need,jai envie de pleurer,Ce soir je m'en vais,Jacqueline Taieb,-0.15422576503190907,0.9994932267109609
-0.016474135375366555,-0.004038918626849917,standing-side-need,et je ne peux pas croire,Ce soir je m'en vais,Jacqueline Taieb,-0.16692292480771054,0.9974124270153216
-0.016183012507663776,-0.004205035890249338,standing-side-need,que maintenant je dois men aller,Ce soir je m'en vais,Jacqueline Taieb,-0.18050861230397156,0.9976585540760344
-0.016606832980051285,-0.004520519442006733,standing-side-need,men aller de ce pays,Ce soir je m'en vais,Jacqueline Taieb,-0.19185504660034736,0.9971604728420089
-0.013317104718085015,-0.0029869987519298277,standing-side-need,retrouver mon ancienne vie,Ce soir je m'en vais,Jacqueline Taieb,-0.14739007377110203,0.9991545971519702
-0.01573528323317111,-0.003792352345109754,standing-side-need,quelques souvenirs de plus,Ce soir je m'en vais,Jacqueline Taieb,-0.16305092991967868,0.9981784608168563
-0.017687519150879613,-0.004724929129073211,standing-side-need,et le nom de quelques rues,Ce soir je m'en vais,Jacqueline Taieb,-0.1872099588804497,0.9960734758591793
-0.014681710468799207,-0.003867611567237968,standing-side-need,les derniers disques parus,Ce soir je m'en vais,Jacqueline Taieb,-0.18381054165965172,0.9991890751634785
-0.016377637347763697,-0.005284868863989726,standing-side-need,je suis sur le quai,Ce soir je m'en vais,Jacqueline Taieb,-0.23714152145737216,0.9970146706888307
-0.014895605766978268,-0.003936195122102189,standing-side-need,le bateau va partir,Ce soir je m'en vais,Jacqueline Taieb,-0.18456545215372963,0.9989649647915491
-0.013488778920740284,-0.0030358241273783326,standing-side-need,jagite mon mouchoir,Ce soir je m'en vais,Jacqueline Taieb,-0.14811033930614376,0.9993066967706299
-0.01639037023070416,-0.004015652332270828,standing-side-need,mais je narrive pas sourire,Ce soir je m'en vais,Jacqueline Taieb,-0.16676801379233502,0.9974987719269545
-0.012770613170457575,-0.002835038017670108,standing-side-need,mes amis sont venus,Ce soir je m'en vais,Jacqueline Taieb,-0.14522190399898444,0.9986297133394132
-0.012618604215508152,-0.0028041587793419223,standing-side-need,on prend quelques photos,Ce soir je m'en vais,Jacqueline Taieb,-0.1454360751473593,0.9984842454248719
-0.014681710425948265,-0.003867611905624803,standing-side-need,qui rappeleront le temps,Ce soir je m'en vais,Jacqueline Taieb,-0.18381056355168998,0.9991890750814266
-0.015043118041201347,-0.0035621966309572965,standing-side-need,de mes vacances finies ctait trop beau,Ce soir je m'en vais,Jacqueline Taieb,-0.15911990085469116,0.998882528268011
-0.013309261322899502,-0.0029908119255825584,standing-side-need,si vous venez paris,Ce soir je m'en vais,Jacqueline Taieb,-0.14778430624030067,0.9991515725291901
-0.013244359121560143,-0.0029614504777848273,standing-side-need,on samusera bien aussi,Ce soir je m'en vais,Jacqueline Taieb,-0.14673355830595713,0.9990840391055241
-0.012194541038285212,-0.0026677328534291125,standing-side-need,on sembrasse une dernire fois,Ce soir je m'en vais,Jacqueline Taieb,-0.1421711230967091,0.9980479847405334
-0.013094060943068067,-0.0029262008617379188,standing-side-need,vous vous loignez dj,Ce soir je m'en vais,Jacqueline Taieb,-0.1466153593253188,0.9989462967432355
-0.01480361108016894,-0.003461529445452264,standing-side-need,et vous souriez mais toi,Ce soir je m'en vais,Jacqueline Taieb,-0.15634188060236662,0.9991145867111041
-0.012471597593457102,-0.0027518485797472366,standing-side-need,etu restes dans ton coin,Ce soir je m'en vais,Jacqueline Taieb,-0.14395056917959614,0.9983310320661204
-0.01248804182634979,-0.0027503627235498924,standing-side-need,tu mappelles pour me dire,Ce soir je m'en vais,Jacqueline Taieb,-0.14356407225014883,0.9983445599886845
-0.013942263120724984,-0.0031700695934415127,standing-side-need,que tu aimerais bien pouvoir,Ce soir je m'en vais,Jacqueline Taieb,-0.1502816896808311,0.9995948606831195
-0.01372640247520022,-0.003144613388287826,standing-side-need,tout laisser et partir,Ce soir je m'en vais,Jacqueline Taieb,-0.15189878152016412,0.9995261416312871
-0.011093423822662698,-0.018160511378396388,standing-side-need,good bye my love good bye,Ce soir je m'en vais,Jacqueline Taieb,-0.8132508304227584,0.9890954994474792
-0.01646099720432735,-0.0040482437312608964,standing-side-need,je ne toublierai pas,Ce soir je m'en vais,Jacqueline Taieb,-0.16763162959114408,0.9974236280738207
-0.015877183617295846,-0.0038771248497194606,standing-side-need,et quand je reviendrai londres,Ce soir je m'en vais,Jacqueline Taieb,-0.1660181507220581,0.9980266073167292
-0.01307767739140105,-0.002942490843083153,standing-side-need,ce sera surtout pour toi,Ce soir je m'en vais,Jacqueline Taieb,-0.14805206797584994,0.9989431608849201
-0.012953556467971437,-0.003107765779822153,standing-side-need,dans ton pays merveilleux,Ce soir je m'en vais,Jacqueline Taieb,-0.16203099645832858,0.9989225619372366
-0.0121945411036889,-0.002667731118366085,standing-side-need,nous avons t heureux,Ce soir je m'en vais,Jacqueline Taieb,-0.14217098758400615,0.99804798399434
-0.015202292281000436,-0.0036762051468557226,standing-side-need,je tcrirai ds demain,Ce soir je m'en vais,Jacqueline Taieb,-0.16380571361653906,0.9987196128319858
-0.013917355553726142,-0.0031802557707470854,standing-side-need,langleterre cest pas bien loin,Ce soir je m'en vais,Jacqueline Taieb,-0.15135188492380852,0.9996053307060326
-0.016583078329137673,-0.004146385920693623,standing-side-need,je tassure je reviendrai,Ce soir je m'en vais,Jacqueline Taieb,-0.17144536157802628,0.9972849709594598
-0.01248563398973331,-0.002747960764207376,standing-side-need,lalalala lala lalalala lala,Ce soir je m'en vais,Jacqueline Taieb,-0.1434225772616995,0.9983412813233523
-0.01248563399025952,-0.0027479607491618305,standing-side-need,lalalalala lala lalalalala lala,Ce soir je m'en vais,Jacqueline Taieb,-0.143422576115472,0.9983412813163254
